Customer_ID,Age,Gender,City_Tier,Employment_Type,Customer_Segment,Tenure_Months,Monthly_Income,Account_Balance,Credit_Score,Product_Type,Products_Used,Preferred_Channel,Loyalty_Member,Transactions_Last_3M,Transactions_Previous_3M,Transaction_Change_Pct,Avg_Transaction_Value,App_Usage_Hours_Last_3M,App_Usage_Hours_Previous_3M,App_Usage_Change_Pct,Last_Login_Days_Ago,Customer_Support_Calls,Complaints,Satisfaction_Score,Offers_Used,Balance_Change_Pct,Churn
C109059,44,Male,Tier 2,Self-employed,High Value,61,96100,227000,709,Salary,4,Mobile App,Yes,18,28,-35.7,1942,3.0,3.3,-8.3,26,3,0,6,1,-3.9,0
C109060,24,Male,Tier 2,Business,Standard,27,33700,169800,737,Savings,4,Branch,No,19,27,-29.6,3379,1.6,1.1,41.9,12,2,0,8,1,-8.6,0
C109061,43,Female,Tier 2,Salaried,Basic,65,42900,119500,654,Current,1,Mobile App,No,32,38,-15.8,4507,4.5,3.8,19.6,34,4,0,6,2,-11.2,0
C109062,27,Female,Tier 1,Student,Standard,35,53700,319400,665,Salary,2,Mobile App,Yes,29,31,-6.5,1832,5.9,5.4,9.8,9,0,0,6,1,-1.3,0
C109063,50,Female,Tier 2,Self-employed,Standard,30,70600,489200,667,Premium,4,Web,No,26,22,18.2,3899,11.2,12.6,-11.0,6,2,1,4,1,2.6,0
C109064,43,Male,Tier 2,Self-employed,Basic,30,34600,119200,735,Current,1,Phone,No,36,32,12.5,1657,2.0,3.1,-35.6,14,0,1,6,2,-4.5,0
C109065,35,Female,Tier 1,Salaried,Standard,50,67000,331300,746,Savings,2,Phone,No,27,36,-25.0,5566,16.3,14.2,14.5,11,3,1,6,2,28.2,0
C109066,56,Male,Tier 1,Student,Standard,77,54700,394500,732,Salary,2,Web,No,55,37,48.6,2812,1.3,1.5,-14.6,4,1,0,8,2,7.6,0
C109067,41,Female,Tier 2,Salaried,Standard,58,36000,27000,650,Savings,3,ATM,Yes,38,38,0.0,3807,19.3,16.9,14.3,14,2,1,5,0,-32.4,0
C109068,24,Male,Tier 1,Retired,Standard,39,44700,33100,692,Current,4,Web,No,32,33,-3.0,4132,3.3,5.8,-42.7,15,1,2,9,2,-0.8,0
C109069,58,Male,Tier 1,Self-employed,Standard,35,50400,263600,648,Salary,3,Mobile App,No,30,33,-9.1,1374,3.9,5.3,-26.4,5,3,0,9,2,-12.3,0
C109070,31,Male,Tier 2,Self-employed,Emerging,16,28800,69300,728,Savings,3,Mobile App,Yes,21,21,0.0,2222,9.2,7.8,18.2,12,1,2,8,2,22.3,0
C109071,26,Male,Tier 3,Salaried,Standard,17,53600,172000,672,Premium,3,Mobile App,Yes,41,31,32.3,1608,4.5,6.1,-26.8,17,4,1,8,1,6.1,0
C109072,19,Male,Tier 2,Salaried,Standard,50,30500,79700,769,Savings,4,Branch,No,43,39,10.3,4020,1.3,2.0,-36.0,13,1,0,7,2,1.7,0
C109073,55,Male,Tier 3,Business,Standard,21,52300,217000,754,Savings,3,Mobile App,No,24,37,-35.1,2203,3.9,3.6,8.6,2,0,2,4,4,-6.9,0
C109074,20,Female,Tier 1,Student,Basic,7,65500,210000,755,Salary,1,Mobile App,No,17,31,-45.2,4914,5.9,5.3,10.7,14,3,0,8,1,3.1,0
C109075,51,Female,Tier 2,Business,Standard,45,25300,24700,623,Current,2,Phone,Yes,41,33,24.2,4066,9.0,8.7,3.8,5,0,1,8,1,0.2,0
C109076,26,Female,Tier 3,Self-employed,Standard,68,21500,53600,634,Savings,3,Web,Yes,19,18,5.6,2594,8.9,8.8,0.6,27,1,1,10,0,-2.4,0
C109077,40,Male,Tier 3,Salaried,Standard,9,35300,61400,827,Current,2,ATM,No,33,29,13.8,4511,10.4,8.0,30.0,5,3,2,6,1,22.2,0
C109078,54,Female,Tier 1,Salaried,Standard,48,54800,204000,676,Salary,3,Mobile App,No,30,27,11.1,3704,6.4,8.4,-23.5,7,2,0,9,3,-7.3,0
C109079,34,Male,Tier 1,Business,Standard,43,57500,263900,743,Savings,2,Mobile App,Yes,28,31,-9.7,2867,3.8,4.3,-11.4,3,2,1,10,4,15.1,0
C109080,62,Female,Tier 2,Student,Standard,2,32500,119200,742,Premium,2,ATM,No,39,35,11.4,3571,7.6,8.6,-11.6,13,0,0,8,1,9.5,0
C109081,19,Female,Tier 1,Student,Standard,32,52600,182300,684,Savings,3,ATM,No,32,32,0.0,4154,4.1,4.2,-3.0,21,2,1,9,1,-2.0,0
C109082,52,Male,Tier 2,Business,Standard,92,73100,86400,716,Savings,2,Mobile App,Yes,29,25,16.0,2199,4.9,8.6,-43.2,6,3,0,9,0,3.9,0
C109083,56,Female,Tier 3,Self-employed,Basic,8,38500,42500,746,Salary,1,Mobile App,Yes,33,27,22.2,2368,2.6,3.0,-12.5,8,0,0,6,2,-0.9,0
C109084,23,Female,Tier 3,Self-employed,Standard,91,71800,240700,672,Savings,2,Branch,Yes,34,38,-10.5,3689,4.9,4.6,7.6,4,3,0,2,0,-3.7,0
C109085,55,Male,Tier 3,Salaried,Basic,7,73500,333100,746,Salary,1,Web,No,30,33,-9.1,2718,2.4,2.4,-0.6,9,4,1,6,0,20.9,0
C109086,63,Female,Tier 3,Salaried,Standard,83,41700,307100,710,Current,5,Mobile App,No,35,28,25.0,5038,4.2,3.8,11.1,5,4,0,8,1,-22.7,0
C109087,38,Female,Tier 3,Self-employed,Standard,1,63500,152600,730,Premium,4,Web,No,25,26,-3.8,3584,4.0,4.5,-10.1,20,2,0,9,2,-7.3,0
C109088,39,Female,Tier 1,Retired,Standard,43,16100,79900,738,Salary,3,Branch,Yes,30,32,-6.2,556,3.4,3.2,7.8,11,3,2,8,2,10.1,0
C109089,55,Male,Tier 1,Salaried,Standard,33,73000,232100,748,Current,4,Mobile App,No,28,26,7.7,3292,3.3,2.6,28.9,11,1,2,8,1,6.4,0
C109090,21,Male,Tier 2,Self-employed,Emerging,6,29000,87000,712,Savings,3,Web,No,34,28,21.4,1874,8.9,7.6,17.2,1,2,0,9,2,-23.9,0
C109091,68,Male,Tier 1,Salaried,High Value,31,110200,101400,773,Salary,5,Mobile App,No,34,29,17.2,1247,1.9,3.4,-44.9,1,3,1,9,1,3.2,0
C109092,20,Female,Tier 2,Salaried,Standard,10,93500,46200,735,Premium,2,Web,No,24,23,4.3,3530,4.2,5.6,-24.7,27,0,1,10,4,1.6,0
C109093,57,Female,Tier 3,Student,Standard,88,80100,263900,680,Current,2,Mobile App,No,31,33,-6.1,3792,9.0,11.2,-19.9,23,1,1,5,5,-0.2,0
C109094,61,Male,Tier 1,Self-employed,Standard,74,49800,340000,753,Salary,3,Branch,No,36,40,-10.0,3036,3.7,3.4,8.4,17,2,0,9,0,-6.0,0
C109095,36,Female,Tier 3,Retired,Standard,42,96900,571500,662,Current,2,Mobile App,Yes,23,36,-36.1,5173,7.1,6.6,7.3,2,2,0,8,2,9.1,0
C109096,24,Male,Tier 1,Business,High Value,94,97700,58000,710,Salary,3,Mobile App,Yes,29,33,-12.1,3304,2.8,2.5,11.3,8,1,2,6,2,-30.0,0
C109097,55,Male,Tier 1,Salaried,Standard,75,48500,315400,791,Savings,3,ATM,No,28,33,-15.2,4830,1.9,2.0,-3.8,13,1,0,8,2,-11.5,0
C109098,56,Female,Tier 1,Business,Standard,78,98300,665200,736,Premium,2,Branch,No,10,27,-63.0,3712,1.8,2.3,-22.6,12,4,0,9,4,-9.0,0
C109099,63,Female,Tier 1,Salaried,Standard,70,90100,586400,738,Current,2,Web,No,23,20,15.0,2039,3.9,3.3,17.2,24,1,1,3,3,18.0,0
C109100,68,Male,Tier 2,Self-employed,Basic,35,47600,345400,654,Savings,1,Web,No,15,28,-46.4,841,3.1,4.1,-24.1,20,6,1,7,5,17.4,1
C109101,55,Female,Tier 2,Business,Standard,27,42000,159500,764,Current,2,Mobile App,No,17,26,-34.6,1747,4.7,4.1,14.5,5,2,0,5,0,14.9,0
C109102,26,Other,Tier 2,Student,Basic,80,28000,79500,762,Premium,1,ATM,No,33,31,6.5,1908,3.2,3.4,-7.1,15,2,1,6,4,10.5,0
C109103,26,Female,Tier 1,Business,Standard,12,30500,135700,709,Savings,4,Branch,Yes,27,25,8.0,1871,2.0,2.8,-28.4,4,1,2,1,2,14.8,0
C109104,20,Male,Tier 1,Student,Basic,67,37100,201900,682,Savings,1,Mobile App,No,24,30,-20.0,2403,6.8,6.6,3.8,19,2,1,8,0,9.3,0
C109105,65,Female,Tier 1,Salaried,Standard,30,33200,83400,813,Salary,3,Web,No,24,28,-14.3,2470,1.2,2.5,-51.5,40,2,1,8,1,-2.9,0
C109106,61,Female,Tier 3,Salaried,Standard,74,30200,95500,754,Current,4,Mobile App,No,22,24,-8.3,4441,6.8,6.2,10.0,10,0,2,8,2,20.9,0
C109107,54,Female,Tier 3,Salaried,Standard,6,40000,242200,739,Current,4,ATM,No,19,27,-29.6,3723,2.3,3.5,-34.5,5,2,1,6,2,-11.4,0
C109108,26,Male,Tier 1,Salaried,Standard,13,72100,362600,785,Savings,4,ATM,No,25,29,-13.8,2389,1.3,3.0,-56.4,31,4,1,1,2,33.8,1
C109109,20,Male,Tier 2,Student,Basic,80,48300,140300,642,Premium,1,Branch,No,44,39,12.8,4190,8.0,7.1,12.0,5,1,0,6,1,5.0,0
C109110,38,Male,Tier 3,Salaried,Standard,74,65900,192800,662,Savings,3,Web,Yes,33,30,10.0,4001,2.5,4.0,-36.8,13,1,2,8,1,23.9,0
C109111,27,Female,Tier 2,Self-employed,Basic,93,45400,173000,720,Savings,1,Mobile App,No,28,40,-30.0,3409,5.6,5.0,11.1,13,1,3,10,1,-11.4,0
C109112,22,Other,Tier 1,Student,Standard,43,38100,193300,741,Current,4,Web,No,27,32,-15.6,1990,14.2,15.7,-9.6,10,0,1,10,4,-33.1,0
C109113,63,Female,Tier 2,Salaried,Basic,62,87900,581900,654,Premium,1,Phone,Yes,24,39,-38.5,2363,2.2,3.4,-34.9,13,0,0,8,1,3.6,1
C109114,41,Male,Tier 2,Retired,Basic,38,56000,73700,817,Savings,1,Mobile App,Yes,34,29,17.2,3287,4.2,6.1,-30.9,14,0,0,1,3,22.4,0
C109115,62,Female,Tier 2,Self-employed,Standard,29,33000,197500,608,Current,2,Phone,No,29,30,-3.3,3172,4.7,4.9,-3.8,25,0,0,10,4,-18.0,0
C109116,68,Other,Tier 2,Self-employed,High Value,29,82300,96300,697,Salary,3,Mobile App,Yes,33,30,10.0,1662,4.1,4.2,-3.4,6,0,2,8,4,-37.1,0
C109117,27,Female,Tier 1,Salaried,High Value,41,110300,697100,688,Premium,3,Mobile App,Yes,22,23,-4.3,3676,4.7,7.0,-33.3,14,1,1,10,2,-3.2,0
C109118,26,Female,Tier 2,Salaried,Standard,75,55500,81900,684,Salary,3,Branch,Yes,35,31,12.9,3126,4.1,4.7,-12.4,17,3,1,10,2,-16.1,0
C109119,37,Female,Tier 2,Salaried,Standard,94,72900,238200,736,Salary,4,Mobile App,No,34,36,-5.6,1527,4.1,6.0,-32.2,19,2,2,8,1,4.0,0
C109120,27,Female,Tier 1,Salaried,Standard,25,32000,224100,692,Current,4,Phone,No,52,39,33.3,3023,8.2,7.1,15.5,9,2,1,7,0,9.8,0
C109121,35,Male,Tier 3,Retired,Standard,2,66200,105500,750,Salary,2,ATM,No,24,27,-11.1,1497,3.4,4.8,-29.8,14,0,0,9,2,-34.1,0
C109122,33,Female,Tier 1,Salaried,Basic,3,67100,282000,672,Savings,1,Web,Yes,23,21,9.5,2070,6.2,4.5,37.9,60,0,1,2,2,-8.5,0
C109123,36,Female,Tier 1,Retired,Emerging,12,28500,11600,626,Premium,1,Web,Yes,21,29,-27.6,2477,4.8,3.6,31.9,14,4,0,8,0,-31.8,0
C109124,22,Male,Tier 1,Salaried,Standard,34,44700,204500,714,Salary,3,Web,No,30,27,11.1,4395,4.0,4.1,-2.9,1,1,0,9,1,43.5,0
C109125,39,Male,Tier 1,Business,Standard,34,58600,325800,584,Current,3,Web,Yes,26,23,13.0,3422,1.2,1.9,-35.7,6,1,2,10,2,22.7,0
C109126,27,Male,Tier 1,Salaried,Standard,90,31200,95600,818,Savings,2,Phone,Yes,35,30,16.7,2576,9.3,7.9,17.2,5,2,2,4,0,42.6,0
C109127,68,Female,Tier 1,Salaried,Standard,58,42400,49900,744,Salary,2,Phone,No,29,29,0.0,3305,4.7,4.8,-2.4,5,3,0,10,1,-19.2,0
C109128,63,Male,Tier 3,Business,Standard,19,31400,212900,730,Savings,2,Phone,No,45,30,50.0,2406,3.3,4.0,-17.1,5,4,1,5,2,2.8,0
C109129,67,Male,Tier 1,Business,Basic,65,83000,470800,639,Premium,1,Mobile App,Yes,22,23,-4.3,2291,3.2,2.8,13.0,13,3,0,1,1,6.8,0
C109130,51,Male,Tier 1,Self-employed,Standard,95,94800,371500,580,Salary,2,Mobile App,No,32,39,-17.9,2978,8.4,7.4,12.8,2,3,0,10,0,-10.5,0
C109131,62,Female,Tier 1,Student,Standard,20,38100,214000,697,Premium,3,Mobile App,No,34,38,-10.5,1609,9.8,11.2,-12.4,5,3,1,7,0,-27.9,1
C109132,56,Female,Tier 1,Salaried,Standard,44,28300,80800,689,Savings,2,Web,No,29,28,3.6,3018,2.7,2.3,15.6,18,1,0,9,3,1.0,0
C109133,62,Female,Tier 1,Salaried,Standard,58,69000,192400,674,Savings,2,Mobile App,No,23,30,-23.3,1590,11.7,12.6,-7.3,6,1,0,10,3,-28.4,0
C109134,63,Male,Tier 1,Salaried,Standard,56,62900,70700,618,Savings,5,Web,Yes,27,24,12.5,1483,1.7,2.3,-26.5,14,4,0,10,4,-5.6,0
C109135,60,Female,Tier 1,Salaried,High Value,12,128400,510900,803,Salary,4,Branch,No,26,24,8.3,3550,0.5,0.5,0.0,10,2,0,9,2,1.5,0
C109136,20,Other,Tier 2,Salaried,Standard,90,59400,65500,735,Current,3,Web,Yes,27,30,-10.0,4072,7.0,7.5,-6.1,15,2,1,6,2,-12.2,0
C109137,65,Male,Tier 2,Student,Standard,45,37600,170100,733,Salary,4,Mobile App,Yes,34,39,-12.8,4208,13.2,16.3,-19.1,15,4,1,8,1,-3.2,0
C109138,61,Female,Tier 3,Business,Basic,18,45400,317300,651,Savings,1,Web,Yes,37,33,12.1,2946,7.8,7.1,9.6,17,1,0,8,0,-10.3,0
C109139,56,Female,Tier 1,Salaried,Standard,29,44000,310200,753,Savings,5,Mobile App,No,32,28,14.3,918,0.9,1.1,-18.1,11,0,1,10,1,13.5,0
C109140,44,Male,Tier 1,Salaried,Emerging,6,25900,164900,795,Current,4,Branch,Yes,27,26,3.8,5587,2.8,2.7,3.0,10,2,0,7,1,-13.0,0
C109141,32,Male,Tier 2,Retired,Standard,91,28100,160600,704,Savings,2,Mobile App,No,31,37,-16.2,3917,6.3,6.2,1.6,17,1,0,1,4,20.5,0
C109142,44,Female,Tier 1,Self-employed,High Value,25,90400,102700,613,Savings,3,Mobile App,Yes,30,30,0.0,2148,4.9,3.9,25.8,5,0,0,4,0,4.0,0
C109143,39,Male,Tier 1,Salaried,Standard,90,53900,34400,703,Savings,5,Mobile App,No,20,24,-16.7,3033,10.6,19.5,-45.7,10,2,2,8,2,36.2,0
C109144,64,Male,Tier 3,Salaried,Standard,26,55300,150900,592,Current,3,Mobile App,Yes,35,28,25.0,3199,7.2,8.3,-13.5,12,1,1,10,2,-19.6,0
C109145,62,Male,Tier 3,Salaried,Standard,2,42600,17600,675,Savings,3,Mobile App,Yes,27,27,0.0,1027,3.7,3.1,18.9,36,0,0,10,3,-8.2,0
C109146,34,Male,Tier 3,Self-employed,Basic,17,61100,343500,748,Savings,1,Web,No,29,26,11.5,3488,5.4,5.6,-3.4,14,2,1,7,4,1.1,0
C109147,22,Female,Tier 1,Retired,Standard,32,109800,452100,716,Premium,2,Mobile App,Yes,37,39,-5.1,3232,5.4,4.1,32.5,12,1,0,10,2,-0.9,0
C109148,49,Female,Tier 3,Salaried,Standard,88,73200,131500,740,Salary,5,Branch,No,26,25,4.0,2294,1.3,1.5,-14.7,15,3,1,7,3,-17.8,0
C109149,19,Female,Tier 3,Salaried,Standard,56,32200,84200,757,Current,2,Phone,No,21,32,-34.4,3275,4.3,3.1,37.2,4,2,0,10,3,-5.5,0
C109150,48,Female,Tier 2,Salaried,Standard,13,37000,168200,710,Savings,4,Mobile App,Yes,31,31,0.0,2278,10.0,9.2,9.0,2,2,1,8,2,-2.9,0
C109151,48,Male,Tier 1,Business,Standard,23,37200,108700,783,Salary,3,ATM,No,25,26,-3.8,3344,3.2,2.8,14.0,6,0,1,3,0,8.9,0
C109152,51,Male,Tier 3,Salaried,Basic,43,76900,102900,645,Premium,1,Mobile App,No,25,33,-24.2,512,1.5,1.7,-11.6,25,3,2,8,4,-30.7,1
C109153,60,Male,Tier 2,Salaried,Standard,48,19700,26000,730,Premium,2,Mobile App,Yes,28,34,-17.6,2155,3.4,4.0,-15.1,6,5,1,3,2,-8.2,0
C109154,59,Female,Tier 3,Salaried,Standard,54,26300,127300,774,Premium,3,Branch,No,33,37,-10.8,2715,0.6,0.9,-36.4,7,4,2,7,1,-15.6,1
C109155,48,Male,Tier 1,Business,Standard,38,61600,38500,758,Current,3,Mobile App,No,27,33,-18.2,2092,4.3,8.9,-51.7,6,2,1,10,0,-8.5,0
C109156,33,Female,Tier 1,Retired,High Value,19,80500,454200,752,Savings,4,Mobile App,Yes,32,24,33.3,3557,14.0,11.5,22.0,6,1,1,9,0,-22.1,0
C109157,53,Male,Tier 1,Self-employed,Basic,34,75500,212600,625,Premium,1,Web,No,26,27,-3.7,3415,4.7,5.7,-17.4,26,3,0,4,1,-18.7,0
C109158,69,Other,Tier 2,Self-employed,Standard,87,37100,178300,688,Salary,2,Mobile App,No,35,33,6.1,1739,0.8,0.8,0.1,5,1,0,6,1,-16.3,0
C109159,24,Female,Tier 3,Retired,Standard,26,61000,358600,665,Current,2,Branch,Yes,21,34,-38.2,3846,3.6,3.1,14.5,7,2,1,6,0,-13.2,0
C109160,67,Female,Tier 2,Salaried,Standard,70,23400,22100,753,Savings,3,Mobile App,Yes,35,27,29.6,2977,9.3,7.4,25.2,10,2,0,7,1,-9.6,0
C109161,68,Male,Tier 1,Self-employed,High Value,64,186100,127600,692,Current,4,Web,No,34,26,30.8,481,6.9,6.6,3.8,9,4,0,4,3,-16.1,0
C109162,20,Female,Tier 1,Salaried,Standard,89,40500,278400,717,Salary,3,Web,No,20,22,-9.1,3274,3.1,5.3,-41.9,16,4,0,4,3,5.8,0
C109163,62,Male,Tier 3,Retired,Standard,93,171600,793000,634,Savings,2,ATM,No,29,38,-23.7,2135,3.5,3.0,14.8,16,3,0,9,1,-14.9,0
C109164,51,Male,Tier 1,Retired,Standard,17,44200,39500,748,Current,3,Mobile App,Yes,28,29,-3.4,2924,5.0,5.6,-11.0,7,2,0,4,4,-2.8,0
C109165,61,Female,Tier 1,Salaried,Standard,88,55400,41500,674,Savings,2,Branch,No,19,27,-29.6,3267,1.9,2.3,-16.6,4,2,0,7,1,-24.7,0
C109166,20,Male,Tier 2,Salaried,Standard,82,47200,284200,731,Current,2,Web,Yes,32,26,23.1,2491,3.8,5.2,-27.6,16,2,2,10,4,0.2,0
C109167,36,Female,Tier 1,Student,Standard,40,36800,250200,656,Premium,3,Branch,Yes,39,42,-7.1,2662,12.8,9.0,42.2,33,3,2,10,1,-38.3,0
C109168,54,Female,Tier 1,Business,Standard,94,18200,72800,639,Savings,2,ATM,Yes,31,26,19.2,2602,4.9,8.4,-41.8,12,3,0,7,2,-26.0,0
C109169,30,Male,Tier 3,Business,Standard,84,32100,178600,740,Current,2,ATM,Yes,37,27,37.0,3991,5.4,5.3,2.5,13,1,0,8,2,-20.7,0
C109170,21,Male,Tier 1,Salaried,High Value,91,88100,494700,735,Salary,3,Mobile App,Yes,25,27,-7.4,2285,6.3,6.5,-3.8,12,3,0,6,2,-5.3,0
C109171,26,Other,Tier 2,Salaried,Standard,40,55600,317200,680,Savings,3,Mobile App,Yes,24,34,-29.4,2033,1.2,1.6,-26.8,15,2,1,9,1,-2.0,1
C109172,46,Male,Tier 2,Salaried,High Value,11,93600,348700,677,Savings,3,Mobile App,No,19,27,-29.6,1506,3.5,4.8,-27.6,20,0,1,6,1,-2.5,0
C109173,63,Female,Tier 2,Salaried,High Value,59,124600,892800,752,Savings,3,Web,No,44,34,29.4,3274,11.3,12.7,-10.8,3,1,0,8,5,-5.6,0
C109174,54,Female,Tier 3,Business,Basic,89,19000,9700,729,Current,1,ATM,Yes,25,23,8.7,4281,4.1,3.8,7.8,4,1,1,7,2,-22.5,0
C109175,65,Male,Tier 1,Self-employed,Standard,21,60700,213500,724,Savings,3,Mobile App,No,20,27,-25.9,3885,8.0,8.7,-8.5,13,1,0,6,1,13.4,0
C109176,61,Male,Tier 3,Salaried,Standard,72,75900,368100,643,Current,4,Phone,Yes,20,24,-16.7,2735,3.1,4.3,-28.6,3,1,2,7,1,18.1,0
C109177,20,Female,Tier 2,Salaried,Basic,84,50400,41100,752,Premium,1,Web,No,37,31,19.4,2536,10.9,8.4,30.1,13,1,1,9,1,16.3,0
C109178,29,Other,Tier 1,Salaried,Standard,41,58200,400200,718,Savings,4,Phone,No,23,41,-43.9,2865,13.0,13.1,-0.6,21,2,0,8,3,-13.0,0
C109179,36,Male,Tier 1,Salaried,High Value,69,111900,681000,703,Premium,3,ATM,Yes,29,31,-6.5,3646,8.6,9.3,-7.3,10,2,2,8,2,-22.4,0
C109180,58,Female,Tier 1,Self-employed,Standard,24,30300,100600,660,Salary,2,Mobile App,Yes,20,17,17.6,3651,11.7,11.3,3.9,10,1,2,4,0,2.7,0
C109181,69,Male,Tier 1,Salaried,Standard,17,75700,79800,748,Current,3,Web,No,23,24,-4.2,2487,3.9,5.5,-29.7,2,3,0,4,2,-10.1,0
C109182,51,Female,Tier 1,Student,Standard,18,55900,320700,743,Savings,2,Mobile App,No,30,29,3.4,2426,19.2,18.8,1.9,18,2,0,8,2,2.9,0
C109183,70,Female,Tier 3,Business,Standard,47,51100,205800,712,Savings,2,Web,No,30,34,-11.8,778,3.7,3.3,10.7,5,0,0,10,1,-0.3,0
C109184,48,Female,Tier 1,Salaried,Standard,11,50300,48400,654,Salary,3,Mobile App,No,33,29,13.8,733,9.7,11.5,-15.4,2,2,0,9,1,-8.3,0
C109185,35,Male,Tier 1,Self-employed,Standard,80,19600,81800,733,Current,2,Phone,Yes,31,29,6.9,1252,7.2,7.3,-1.6,17,1,2,7,0,-8.9,0
C109186,30,Male,Tier 2,Salaried,Standard,39,31400,208800,737,Salary,3,Mobile App,No,27,32,-15.6,3328,2.3,2.2,3.1,20,1,0,9,1,11.4,0
C109187,30,Female,Tier 3,Self-employed,Standard,91,49200,170700,699,Current,3,ATM,No,17,25,-32.0,869,6.8,6.6,2.7,12,2,1,7,1,-15.4,1
C109188,32,Female,Tier 1,Business,Standard,34,50000,358700,673,Current,2,Mobile App,Yes,20,22,-9.1,3291,13.1,11.0,19.4,15,3,2,4,1,-32.0,0
C109189,24,Female,Tier 2,Business,Standard,15,77900,184000,739,Savings,3,Branch,Yes,44,36,22.2,3200,12.0,10.8,10.7,13,4,1,10,2,8.4,0
C109190,55,Female,Tier 1,Self-employed,Standard,58,54600,356100,640,Savings,2,Web,No,16,23,-30.4,2341,5.9,5.6,5.6,10,2,1,8,0,-18.8,0
C109191,49,Female,Tier 3,Retired,Basic,8,65200,265600,666,Savings,1,ATM,Yes,28,30,-6.7,3550,5.6,6.8,-17.6,11,1,0,10,2,-24.6,0
C109192,69,Male,Tier 1,Business,Standard,71,77500,309400,651,Premium,5,Mobile App,No,22,20,10.0,2881,1.0,1.4,-26.3,13,2,0,8,2,18.9,0
C109193,46,Female,Tier 1,Retired,Standard,24,25100,95500,694,Savings,3,Phone,No,20,28,-28.6,4295,4.6,6.5,-29.2,14,1,1,10,1,9.2,1
C109194,45,Male,Tier 1,Business,Standard,63,57800,110800,687,Premium,5,Branch,No,25,22,13.6,3872,13.1,15.0,-12.7,14,1,0,7,2,-2.8,0
C109195,44,Female,Tier 1,Self-employed,Standard,63,38400,103700,702,Current,3,Mobile App,No,24,26,-7.7,2365,12.3,11.3,9.0,8,0,1,8,0,-20.2,0
C109196,54,Male,Tier 1,Salaried,Basic,69,73500,301200,689,Savings,1,Web,Yes,38,26,46.2,2266,4.1,3.7,10.4,21,4,1,10,1,-34.3,0
C109197,64,Male,Tier 2,Salaried,Standard,53,13400,40000,713,Savings,5,Branch,Yes,32,24,33.3,3047,2.9,2.8,3.7,7,1,1,6,2,-6.1,0
C109198,53,Male,Tier 2,Salaried,Standard,52,62100,276200,724,Savings,4,Mobile App,Yes,29,25,16.0,4458,5.6,4.8,15.9,10,2,1,10,0,14.3,0
C109199,41,Female,Tier 2,Salaried,Standard,68,71100,184300,711,Current,2,Branch,No,26,27,-3.7,2775,3.4,5.8,-41.2,22,3,0,9,2,-6.2,0
C109200,34,Male,Tier 3,Salaried,Standard,34,60400,159600,700,Premium,3,Mobile App,No,29,22,31.8,4371,5.5,4.4,24.6,14,0,2,7,0,-13.6,0
C109201,49,Male,Tier 1,Salaried,Standard,41,26300,147700,793,Savings,3,Mobile App,Yes,29,31,-6.5,3784,8.9,7.6,17.3,23,1,1,7,1,-31.2,0
C109202,28,Female,Tier 3,Salaried,Standard,52,33100,193700,629,Premium,4,Mobile App,No,32,32,0.0,2180,1.4,1.8,-23.1,12,0,1,9,2,13.8,0
C109203,50,Male,Tier 2,Self-employed,Standard,45,58500,312200,623,Current,3,Web,Yes,27,29,-6.9,5152,4.9,6.1,-19.6,8,1,0,3,5,-47.4,0
C109204,61,Male,Tier 2,Student,Basic,72,65200,337700,729,Savings,1,Branch,No,18,22,-18.2,3694,1.4,1.2,17.7,6,1,0,5,0,-15.4,0
C109205,67,Female,Tier 3,Business,Standard,3,37800,88200,753,Salary,4,Mobile App,Yes,38,28,35.7,3716,5.7,4.5,27.2,10,2,1,7,4,-3.4,0
C109206,19,Female,Tier 1,Salaried,Standard,94,27200,15600,741,Salary,2,Web,Yes,18,20,-10.0,4072,4.7,4.8,-1.8,3,2,0,10,2,-29.3,0
C109207,19,Male,Tier 3,Student,Standard,85,68000,464600,708,Salary,3,Mobile App,Yes,37,30,23.3,3275,3.2,3.2,1.4,9,0,1,6,2,-0.2,0
C109208,66,Male,Tier 2,Salaried,High Value,12,300000,2229800,660,Savings,4,Mobile App,No,24,37,-35.1,2713,1.8,1.8,-1.4,26,1,1,6,1,-6.4,0
C109209,40,Female,Tier 3,Salaried,Standard,84,23000,145200,682,Savings,3,Mobile App,Yes,21,29,-27.6,4104,7.7,7.1,9.1,12,3,2,9,2,6.6,0
C109210,31,Male,Tier 2,Salaried,Standard,84,49400,171100,751,Current,3,ATM,No,21,29,-27.6,4058,1.9,2.0,-4.1,13,1,0,9,2,7.5,0
C109211,63,Female,Tier 2,Student,Standard,22,38600,251800,788,Savings,2,Mobile App,No,31,28,10.7,2615,2.7,3.4,-21.1,11,2,2,10,1,-6.2,0
C109212,60,Male,Tier 3,Business,Standard,69,66600,268300,753,Current,3,Web,Yes,16,24,-33.3,3865,7.7,11.2,-31.5,4,2,0,5,2,-24.0,0
C109213,30,Female,Tier 2,Salaried,Standard,47,128000,721200,754,Salary,2,Web,No,20,21,-4.8,2604,4.5,4.0,11.1,14,1,1,1,5,28.4,0
C109214,52,Male,Tier 1,Self-employed,Basic,37,58900,156800,644,Savings,1,ATM,No,26,24,8.3,5168,2.8,3.8,-27.0,14,4,0,8,1,-21.4,0
C109215,25,Male,Tier 1,Salaried,Standard,7,53700,360900,620,Savings,2,Mobile App,No,21,26,-19.2,1563,4.5,4.0,12.9,16,0,1,8,1,6.9,0
